x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0.488145415,0.39320041,0.318696262,0.574599237,0.310791269,0.451356053,0.639310067,0.517002576,0.26790652,0.372672331,0.686426108,0.555432053,0.549547421,0.686528401,0.435566063,0.568196771,0.568294032,0.458288568,0.348128165,0.393312349,0.459635758,0.459729051,0.317061573,0.317077025,0.434924579,0.416336246,0.479158176,0.570165572,0.351161919,0.460235969,0.397253124,0.642708331,0.65291678,0.337690193,0.438093447,0.686635391,0.348235306,0.294135767,0.236494066,0.455293756,0.325559195,0.460677795,0.47634603,0.429329471,0.453218251,0.461087332,0.686587336,0.378574514,0.557962061,0.368617153
-1.269452101,-1.272386484,-1.276597186,-1.268572656,-1.277249578,-1.27046546,-1.268576579,-1.269080792,-1.28173607,-1.273217704,-1.112916421,-1.268920393,-1.268882235,-0.673452347,-1.270916083,-1.268719582,-1.268712329,-1.270055671,-1.274480057,-1.272447931,-1.269981875,-1.270108843,-1.276739877,-1.276738949,-1.271022175,1.310569576,1.308862849,1.307825596,1.313793175,1.30932042,1.311600368,1.29712957,1.297891957,1.314438703,1.30989469,1.237184542,1.313950154,1.31741273,1.322839388,1.309469632,1.315178346,1.309255966,1.308891793,1.310159581,1.309473851,1.309136768,0.536463468,1.312423801,1.307956233,1.312904183
0.574207076,0.458475483,0.372667387,0.681757926,0.363339511,0.52706248,0.760980163,0.608426409,0.314439431,0.434825878,0.836140368,0.654783736,0.647234826,0.836741758,0.508180418,0.671472746,0.672427573,0.535959548,0.406638917,0.458896609,0.538575494,0.538818271,0.370621235,0.370630213,0.507118113,0.483814713,0.5609694,0.672648826,0.4088691,0.537094299,0.462135796,0.76584944,0.780173033,0.393108323,0.509643827,0.835908125,0.405099654,0.342949915,0.276471248,0.530230413,0.379232015,0.538038541,0.557247226,0.498740605,0.527257307,0.539021489,0.836694245,0.440372074,0.655875597,0.428734498
-1.589310435,-1.591487079,-1.594870597,-1.589062682,-1.595285982,-1.589994717,-1.589261557,-1.589118668,-1.598499886,-1.59204774,-1.369055201,-1.589243483,-1.589307761,-0.825237301,-1.59033398,-1.589258507,-1.589115687,-1.589661365,-1.592939772,-1.591447927,-1.589598445,-1.58966427,-1.594984218,-1.595005767,-1.590407369,1.64007924,1.638715233,1.63861409,1.642467257,1.638974907,1.640549294,1.621061797,1.621275514,1.64314257,1.63931865,1.522794009,1.642652059,1.645548773,1.649225724,1.639102098,1.643752626,1.638940807,1.638788312,1.639539623,1.639064371,1.638889845,0.657565839,1.641208571,1.638886947,1.641759981
0.70220608,0.55651928,0.452860596,0.839483202,0.441304241,0.640994175,0.939063737,0.744290951,0.382329093,0.527974737,1.022594571,0.802564072,0.792232218,1.022235031,0.617294029,0.825094472,0.827015422,0.652353251,0.493772669,0.55724293,0.656921046,0.657817462,0.450217165,0.450225813,0.61566494,0.588406617,0.686584388,0.826675569,0.497449019,0.655133623,0.562177404,0.945504856,0.964348264,0.478207186,0.620386436,1.023105049,0.492721193,0.417423246,0.336539029,0.646115499,0.461492769,0.656689207,0.681636791,0.606400138,0.641685287,0.658675671,1.022066195,0.535539649,0.804961004,0.521309288
-1.960900962,-1.963089625,-1.966597218,-1.960717408,-1.967171316,-1.961459112,-1.96078857,-1.960894693,-1.969900442,-1.963744341,-1.678561829,-1.960924825,-1.96090903,-1.010459672,-1.961968709,-1.960893723,-1.960768954,-1.961211112,-1.964567672,-1.963014047,-1.961103188,-1.961228037,-1.966806681,-1.966826367,-1.962010306,2.021129316,2.01962752,2.019695247,2.023564812,2.019879672,2.021615104,2.002473372,2.002375718,2.024268968,2.020282958,1.866173943,2.023780638,2.026689602,2.029226614,2.020014013,2.024927836,2.019848894,2.019725825,2.020650266,2.020079954,2.019884014,0.805652878,2.022243623,2.019962437,2.022805179
0.851313215,0.670800638,0.546451923,1.02346674,0.532393801,0.773666527,1.147042427,0.902631101,0.461754786,0.636638321,1.248316219,0.974325421,0.961039421,1.248811405,0.74446301,1.003855148,1.007320027,0.787954471,0.595395814,0.671898588,0.794644943,0.796567837,0.543141433,0.543147384,0.742169117,0.709462548,0.831928556,1.005151187,0.600148591,0.791714296,0.678139193,1.157818435,1.182587831,0.576838012,0.748583909,1.248948811,0.594365876,0.503809888,0.406266046,0.780196625,0.556858053,0.793972503,0.825536162,0.73108066,0.774158417,0.7972005,1.248545521,0.64587157,0.977739537,0.62860245
-2.408648733,-2.411418848,-2.415225319,-2.407984175,-2.416392674,-2.409398063,-2.40830862,-2.408936267,-2.419127212,-2.412214426,-2.055125284,-2.408447445,-2.408490052,-1.236213356,-2.410042199,-2.408231286,-2.408177264,-2.409107965,-2.413203023,-2.411355807,-2.409035198,-2.409004028,-2.415759582,-2.415788852,-2.410089267,2.479371744,2.477064386,2.476725216,2.482166689,2.477533175,2.480055003,2.467164861,2.467260349,2.483296211,2.478411622,2.282539341,2.482724248,2.485854334,2.488545873,2.477735039,2.48396778,2.477542411,2.477184948,2.478919707,2.477862182,2.477535352,0.986425343,2.480846667,2.477182159,2.481297445
1.031157481,0.80886139,0.659446132,1.245410333,0.642467222,0.933760547,1.398276098,1.093652984,0.557769704,0.767888785,1.523444916,1.181482579,1.164676217,1.525744048,0.897997353,1.219323734,1.2248246,0.951622965,0.718316431,0.810421086,0.960868312,0.963947964,0.655389362,0.655398059,0.894937417,0.855199028,1.006558386,1.219782419,0.723840248,0.955920134,0.817784084,1.417020521,1.448982567,0.695731987,0.90287281,1.523012592,0.716765686,0.607899907,0.490452863,0.941437561,0.671784479,0.959022849,0.99843475,0.881174059,0.933574386,0.963656342,1.525818544,0.778802486,1.185392051,0.757832833
-2.97107302,-2.96833251,-2.964793908,-2.972167078,-2.963170581,-2.970428177,-2.97091472,-2.970903828,-2.960343352,-2.967565062,-2.514219871,-2.971372007,-2.971367374,-1.510444191,-2.969851879,-2.971811223,-2.971649697,-2.97076217,-2.966357471,-2.96841503,-2.971008143,-2.970899634,-2.96413925,-2.964067261,-2.969763407,3.053358891,3.05619097,3.056735259,3.050332592,3.055522768,3.052627846,3.042644678,3.042457319,3.049279882,3.054289463,2.791711633,3.050067238,3.046580629,3.043304156,3.055345504,3.048466617,3.055538882,3.056041166,3.053843531,3.055193035,3.055561673,1.205770845,3.051760547,3.056094524,3.051219727
1.256673751,0.980843402,0.798062545,1.523112902,0.776549864,1.134333433,1.711373988,1.332631703,0.67343889,0.930856475,1.86029558,1.440706665,1.419586274,1.862593658,1.090225632,1.489296585,1.496849884,1.157002916,0.870198576,0.983012633,1.169424211,1.174115573,0.792645051,0.792633061,1.086179581,1.037984858,1.226958602,1.489221407,0.877301515,1.163078175,0.992455347,1.739428479,1.78034337,0.842500317,1.096924561,1.859191172,0.868296868,0.735088279,0.592152017,1.144806037,0.81325266,1.167191869,1.216612168,1.069672118,1.13479327,1.173389545,1.862833305,0.944556376,1.446278468,0.918737114
-3.65325316,-3.652695206,-3.654220109,-3.654003701,-3.655042304,-3.652470738,-3.654387396,-3.653555427,-3.656911621,-3.652989492,-3.073583617,-3.653753865,-3.653638448,-1.844039201,-3.652447135,-3.65398593,-3.654088636,-3.652624148,-3.65339116,-3.652696727,-3.652642777,-3.652642183,-3.654389506,-3.654468129,-3.652448927,3.756601353,3.75647079,3.757861652,3.757443076,3.756377861,3.756774214,3.737074727,3.736962543,3.757700794,3.756440948,3.412741172,3.757531279,3.758733489,3.759516808,3.756386122,3.757933934,3.756375975,3.756441877,3.756510892,3.756393827,3.756406899,1.472384931,3.75701526,3.757800987,3.757170443
1.531120516,1.191974845,0.971639963,1.861904302,0.94599192,1.378566463,2.094443039,1.624229117,0.822062471,1.131662999,2.267934505,1.757209463,1.730722082,2.270826843,1.324855032,1.818687691,1.828897351,1.406950974,1.058343224,1.194788284,1.423104775,1.429665812,0.965111083,0.96526031,1.319687252,1.262237205,1.495469986,1.818952429,1.068031813,1.415599149,1.20731514,2.125974745,2.177808121,1.025947883,1.334241284,2.267077105,1.057140475,0.896294938,0.723020087,1.392779126,0.990766996,1.420967576,1.48248882,1.300578075,1.380354545,1.429249436,2.271032188,1.149195037,1.765723555,1.117869773
-4.479176465,-4.478205152,-4.47448927,-4.480247508,-4.473666723,-4.480087144,-4.477323331,-4.479642764,-4.470324105,-4.477434284,-3.74409637,-4.480459986,-4.480286412,-2.252835241,-4.479692539,-4.479811407,-4.479797422,-4.480325305,-4.476083569,-4.478193729,-4.480344837,-4.480540748,-4.474335107,-4.474295404,-4.47967227,4.60631464,4.609290878,4.608253874,4.602821043,4.608471274,4.605387967,4.549643002,4.549429893,4.601950299,4.607389605,4.156854518,4.602656457,4.598986419,4.595285298,4.608244924,4.601171618,4.608501166,4.609208156,4.606929998,4.608112418,4.608519041,1.799202987,4.60434974,4.607818077,4.603769682
1.863257046,1.44713221,1.178966771,2.270890133,1.147278266,1.674412711,2.556717459,1.976686298,0.996211632,1.373886373,2.759496861,2.139365917,2.10644239,2.771416795,1.609021455,2.216602249,2.229745455,1.709797821,1.284559634,1.450750047,1.730466773,1.73956976,1.170766481,1.171042121,1.602482062,1.533150621,1.82047379,2.21638322,1.296720789,1.721338229,1.466505712,2.582055357,2.646741327,1.245256305,1.621289107,2.758493335,1.283283271,1.087158168,0.876165625,1.693038495,1.202445448,1.728199173,1.804316067,1.579739141,1.677683017,1.738679286,2.771611328,1.395541217,2.151066093,1.357247309
-5.473310401,-5.473172862,-5.469620504,-5.473753776,-5.468902956,-5.474879312,-5.470885482,-5.47360633,-5.466057371,-5.472407551,-4.551707498,-5.474201917,-5.473933834,-2.751017817,-5.47444359,-5.473437139,-5.473432073,-5.47487375,-5.471363838,-5.473023276,-5.474825086,-5.475068672,-5.469445861,-5.469442651,-5.474578178,5.629575771,5.632586006,5.630184378,5.625877248,5.631797437,5.628564115,5.524713031,5.524505199,5.625022229,5.63071111,5.05331093,5.625691617,5.622580055,5.620192924,5.631533042,5.624264971,5.631856664,5.632468893,5.630228642,5.631374092,5.631871977,2.197409232,5.627496671,5.6298852,5.626937023
2.263344741,1.754556856,1.4300406,2.763780934,1.391520273,2.030583745,3.114221861,2.40123942,1.20902227,1.665935184,3.349830357,2.599719381,2.559045135,3.381431217,1.951102357,2.695995354,2.712826605,2.074303504,1.557778752,1.759111107,2.100417994,2.112354736,1.419903883,1.420370706,1.942946682,1.859615866,2.211790187,2.695651124,1.573147313,2.089468353,1.779020654,3.127397895,3.207567191,1.51064332,1.967025659,3.348914739,1.556745207,1.319259763,1.063658794,2.054561048,1.458875192,2.09814044,2.19177857,1.916036518,2.03567452,2.11145733,3.381600993,1.692837489,2.615558168,1.64631675
-6.661420361,-6.66434849,-6.663246483,-6.660663594,-6.661813882,-6.664427936,-6.658281375,-6.661473728,-6.661163828,-6.664202328,-5.622696994,-6.661245197,-6.661183665,-3.369874283,-6.664193904,-6.660229314,-6.660312101,-6.663378149,-6.663894843,-6.66443297,-6.663293354,-6.663003992,-6.663060425,-6.663034709,-6.663775244,6.85263707,6.854065112,6.849704065,6.850051548,6.853400823,6.851948983,6.700534055,6.700331758,6.849224388,6.853162871,6.242115766,6.849649423,6.849510066,6.848539032,6.853720447,6.84836393,6.85352436,6.853995822,6.853019398,6.853559649,6.853270895,2.692084449,6.85163656,6.849817204,6.8510702
2.743956866,2.123847785,1.73146509,3.354912401,1.684541348,2.458552026,3.782458564,2.911005319,1.464639198,2.016654607,4.130853771,3.152023434,3.102194225,4.138249643,2.362158758,3.27073542,3.292240172,2.512167003,1.885685546,2.129637611,2.54483712,2.559872585,1.719000197,1.71968091,2.351894278,2.251373887,2.681036913,3.270222297,1.90465351,2.531022464,2.154017949,3.786159898,3.884932203,1.828820182,2.381859411,4.13009649,1.884621791,1.597774111,1.288471416,2.488305835,1.76623449,2.541861397,2.656448805,2.319583864,2.465198352,2.55869485,4.138378606,2.049560288,3.172309021,1.993065831
-8.086792398,-8.088932144,-8.087849629,-8.085217384,-8.086424436,-8.089402698,-8.083293319,-8.08683071,-8.085476086,-8.08882135,-6.877649882,-8.086403664,-8.086355912,-4.118201647,-8.088926532,-8.08566263,-8.085268432,-8.088573538,-8.088596811,-8.08909426,-8.088505885,-8.088319502,-8.087537769,-8.087564067,-8.088691894,8.314680333,8.316473222,8.311956264,8.311529954,8.315737526,8.313824215,8.122186925,8.121996259,8.31146942,8.315529053,7.635224209,8.311684091,8.310819929,8.309751112,8.316207253,8.310516313,8.315933689,8.316644796,8.315188665,8.316043831,8.315428612,3.290203488,8.313550906,8.312519791,8.312858456
3.316375646,2.563722883,2.0907721,4.060455689,2.034020826,2.968074614,4.580482113,3.51849707,1.768896199,2.434564408,5.046016919,3.81083895,3.749940065,5.053858322,2.851544767,3.95609541,3.983663084,3.033668452,2.27653835,2.570916288,3.074139466,3.092404927,2.075515553,2.076463086,2.838955999,2.717415583,3.239425425,3.955242952,2.299335648,3.056349526,2.600194515,4.580044654,4.701113398,2.207914055,2.87534213,5.045304414,2.275263086,1.929017761,1.555596591,3.004292033,2.132499139,3.069773843,3.209404024,2.799618381,2.976165022,3.091349528,5.053979937,2.474077913,3.835490398,2.405809735
-9.790677369,-9.789402828,-9.789489031,-9.790916231,-9.790030403,-9.79049448,-9.788721866,-9.791002489,-9.791243007,-9.789370443,-8.420383606,-9.791504186,-9.79121328,-5.033596263,-9.790449968,-9.790915401,-9.791009875,-9.790873393,-9.789275876,-9.789459028,-9.790907578,-9.790959057,-9.789641833,-9.789628627,-9.790439362,10.05094159,10.05012137,10.05238257,10.05279323,10.05049854,10.05155017,9.83833831,9.838268991,10.05283932,10.05042674,9.347944852,10.05262846,10.05348983,10.05318443,10.05009025,10.05365013,10.05037454,10.04997636,10.05059671,10.05018677,10.05077291,4.021810099,10.0512712,10.05227286,10.05194792
3.997869715,3.087788285,2.519376963,4.901891155,2.451281532,3.574654012,5.533480305,4.242039072,2.132636715,2.9326724,6.169492594,4.596161501,4.521878119,6.173526618,3.434266986,4.773887461,4.808159066,3.654575198,2.741980944,3.096584821,3.704295535,3.725965721,2.500910455,2.502160201,3.418905912,3.269372717,3.90046062,4.766908672,2.768439214,3.678203481,3.129045765,5.535349534,5.684206431,2.658476035,3.459448782,6.169042793,2.739942859,2.323311761,1.873885079,3.614892202,2.568311245,3.694630616,3.863863195,3.367954378,3.580859327,3.722435982,6.173614328,2.977502842,4.621523692,2.895658238
-11.5686754,-11.5760605,-11.57804688,-11.56014288,-11.57871008,-11.57566327,-11.53973712,-11.56754009,-11.58001717,-11.57647786,-10.22414202,-11.56699664,-11.56662438,-6.138633287,-11.5760121,-11.56045326,-11.56027306,-11.57540839,-11.57733637,-11.57599316,-11.57631133,-11.57602869,-11.57812677,-11.57811842,-11.5759101,11.8195308,11.81933962,11.80925917,11.8192299,11.81960635,11.81903823,11.73423921,11.73398054,11.81975875,11.82048024,11.33296663,11.81964724,11.81900997,11.82022497,11.82002778,11.81912815,11.81964107,11.81992025,11.81952317,11.8201909,11.81937681,4.907043976,11.82073942,11.80876413,11.82007169
4.710983186,3.639095936,2.970330198,5.77724271,2.890145044,4.211174488,6.514824112,4.998021572,2.514825432,3.456759188,7.486038356,5.415497498,5.327406507,7.53123227,4.047328657,5.624562094,5.665653752,4.307733006,3.232259634,3.649652453,4.366288408,4.393637218,2.948451346,2.950028599,4.029048929,3.832487235,4.574647696,5.587743215,3.245954983,4.312486068,3.668367223,6.594184617,6.773352084,3.117021363,4.055524024,7.477398425,3.212429769,2.723937372,2.197181396,4.237919159,3.011189235,4.332024579,4.531463605,3.947816826,4.199281214,4.366239071,7.530788342,3.491038849,5.416603112,3.395001914
-14.28916059,-14.29991471,-14.30192014,-14.27915048,-14.30195499,-14.30012678,-14.25914593,-14.28744639,-14.30333729,-14.3005001,-12.46792823,-14.28679956,-14.2865646,-7.498760761,-14.29981226,-14.27924689,-14.27943644,-14.30006851,-14.30042779,-14.29973834,-14.30153832,-14.30136982,-14.30161817,-14.30160829,-14.2998725,14.61223367,14.61159995,14.59651419,14.61189633,14.61200021,14.6118331,14.52690282,14.52636163,14.61263722,14.61243894,13.8230288,14.6121917,14.61134613,14.61419458,14.6122089,14.61250494,14.61228296,14.61179709,14.61196147,14.61208537,14.61233934,5.994420896,14.61282056,14.59653919,14.61221369
5.804362466,4.481005275,3.657636819,7.123567856,3.558516287,5.186372962,8.038146181,6.158079431,3.096699645,4.256461202,9.124226015,6.673547773,6.564273925,9.196028588,4.984075066,6.933627302,6.985146731,5.305673029,3.980107148,4.494183993,5.379730373,5.412779706,3.630406966,3.632462159,4.961322014,4.72350742,5.641593389,6.892863177,4.000646864,5.316584145,4.521425896,8.152080898,8.375319083,3.841681007,4.998853871,9.114972975,3.95912072,3.357295086,2.707681072,5.224150678,3.711456588,5.341012048,5.587979688,4.865564752,5.175952816,5.382568414,9.196303428,4.30257301,6.681182273,4.184076002
-17.53383484,-17.55570405,-17.55392454,-17.52131862,-17.55441414,-17.54985731,-17.50185883,-17.53097055,-17.55445848,-17.55535119,-15.12416746,-17.52893745,-17.52841791,-9.148822524,-17.55086793,-17.52131346,-17.52117257,-17.5500178,-17.55344087,-17.5556838,-17.5475476,-17.54775752,-17.55457084,-17.55451898,-17.55123472,17.94214166,17.94136868,17.91765033,17.9415806,17.94191053,17.94195745,17.85692966,17.85581503,17.94161514,17.94130817,16.77036665,17.94133026,17.94110295,17.95481002,17.94179606,17.94183959,17.94173988,17.94139085,17.94190537,17.94178249,17.94178894,7.313820685,17.94132692,17.9174227,17.94119819
7.108509415,5.487072915,4.478740484,8.729679061,4.356978587,6.348474561,9.856251911,7.541584799,3.791444562,5.212067983,11.06607545,8.173301932,8.038898853,11.21757435,6.101023099,8.494962539,8.558964292,6.494826849,4.873866175,5.503348374,6.585825722,6.627016822,4.445275733,4.447907088,6.072889952,5.785676381,6.913532257,8.448312235,4.90028938,6.513601236,5.538354175,10.01146652,10.28742101,4.705349955,6.123298179,11.05555227,4.849132806,4.112264883,3.318834476,6.399811985,4.545996992,6.543796844,6.847466773,5.959605067,6.340219848,6.595374435,11.2176379,5.269918009,8.187984164,5.124665249
-21.35104302,-21.37519022,-21.37491386,-21.33741543,-21.37601617,-21.3673675,-21.3180345,-21.34786194,-21.37400727,-21.37467481,-18.24507592,-21.345177,-21.34487841,-11.13817465,-21.36870266,-21.33744076,-21.33760016,-21.36717385,-21.37490586,-21.37555325,-21.36470285,-21.36468405,-21.37551629,-21.37547076,-21.36885665,21.85222929,21.85178501,21.82566291,21.8520255,21.85189313,21.85203251,21.76702382,21.7656897,21.85172362,21.85158188,20.2343146,21.85190908,21.85294516,21.87122394,21.85210006,21.85188168,21.85203842,21.85214589,21.85214351,21.85213459,21.8519238,8.904059647,21.85174015,21.82538698,21.85176515
8.642661521,6.667203883,5.442738814,10.61983667,5.294845109,7.714826984,11.99488532,9.169491919,4.607651497,6.333176165,13.34534331,9.938532131,9.774476956,13.65323053,7.413549776,10.33259506,10.41129225,7.892993626,5.923046901,6.687249931,8.004700033,8.055404909,5.401994841,5.405282955,7.37925803,7.033154346,8.407495574,10.27833266,5.95695089,7.919485215,6.732676992,12.19382684,12.53180643,5.719764019,7.444030147,13.33419483,5.894547212,4.999000049,4.034796754,7.780678957,5.526099215,7.956491423,8.326847029,7.244557926,7.707713622,8.019800881,13.65354975,6.406238689,9.961002128,6.229571812
-25.73690598,-25.76243075,-25.76475178,-25.72227338,-25.76525347,-25.75341191,-25.70275957,-25.73332515,-25.76377319,-25.76201656,-21.83681685,-25.73002123,-25.72998781,-13.49953882,-25.75536627,-25.72234709,-25.72249867,-25.75292446,-25.76486663,-25.76261098,-25.75042647,-25.75036359,-25.7643412,-25.76440887,-25.75485983,26.34637161,26.34638402,26.31778514,26.34647628,26.34633943,26.34613896,26.23772139,26.23617116,26.34595134,26.34611178,24.22088416,26.34660185,26.34755973,26.37057879,26.34618678,26.34586841,26.34628241,26.34655283,26.34624614,26.34605066,26.34642952,10.79158908,26.34628255,26.31764388,26.34642806
10.4052747,8.022820076,6.550145812,12.79178945,6.371977232,9.284513946,14.45237379,11.03981514,5.545549887,7.621052532,15.96876656,11.9667198,11.7686095,16.54563472,8.921558911,12.44411159,12.53974023,9.499283157,7.128036029,8.047129303,9.634838391,9.696502973,6.500703305,6.504800525,8.879889034,8.466809759,10.12446125,12.3819495,7.171320345,9.535146316,8.105273538,14.68940442,15.09841855,6.88560709,8.961888715,15.95681998,7.096015164,6.017724639,4.857261802,9.367581791,6.652505792,9.580015131,10.02704597,8.721237399,9.279214013,9.656873316,16.54536922,7.712178496,11.99906906,7.499390892
-30.69883546,-30.72553393,-30.72848715,-30.68360582,-30.72923069,-30.71620989,-30.66364947,-30.69499049,-30.729374,-30.72523594,-25.90349748,-30.69122021,-30.69133973,-16.25302172,-30.71741839,-30.68352857,-30.68340696,-30.71488315,-30.72947191,-30.72531913,-30.71223382,-30.71237092,-30.72907148,-30.72898455,-30.71758034,31.44037642,31.44073293,31.40996603,31.44040633,31.4404269,31.44016656,31.07384207,31.07212948,31.439892,31.44011915,28.73463031,31.44025063,31.43994987,31.46781877,31.44035343,31.43947815,31.44053682,31.44061489,31.44033442,31.44043292,31.4404761,12.99247007,31.4403876,31.41005312,31.44061809
12.39924194,9.556259203,7.80243264,15.24912763,7.589955936,11.06048916,17.23268839,13.15571023,6.606272401,9.077841682,18.9391144,14.26128828,14.02464548,19.91903903,10.62731325,14.83301869,14.94777072,11.31640401,8.490702743,9.585290679,11.47894321,11.55307655,7.743513847,7.748472007,10.57748515,10.09156475,12.07038197,14.76646916,8.547603892,11.36620119,9.660864266,17.38938297,17.87542676,8.20691398,10.68206139,18.92616849,8.457632556,7.172423243,5.788964522,11.16598201,7.929097885,11.41996005,11.95389749,10.39473741,11.06003492,11.51218436,19.91904333,9.192209486,14.30924084,8.938488318
-33.1427108,-33.14253855,-33.1421396,-33.14160341,-33.14245742,-33.14296039,-33.13598706,-33.14275555,-33.14263743,-33.14251024,-27.72982103,-33.14281265,-33.14287245,-17.73844266,-33.14284083,-33.14169793,-33.14166781,-33.14278393,-33.14209428,-33.14252551,-33.14257984,-33.14262327,-33.14221339,-33.14221324,-33.14282764,33.97960348,33.97968464,33.97981018,33.97985449,33.97953797,33.97950582,33.22722085,33.139439,33.97960213,33.97930766,30.7194801,33.97974673,33.98036993,33.98016456,33.97941668,33.97935584,33.97959274,33.97957396,33.97951051,33.97935954,33.97957133,14.17673992,33.98001182,33.97981101,33.98006193
13.38019636,10.30109924,8.409867178,16.46810496,8.180738993,11.92808594,18.61563649,14.19862367,7.120577735,9.785750513,20.278098,15.39487345,15.13887248,21.7585747,11.45882286,16.01732305,16.14191397,12.203842,9.151387981,10.33258111,12.38092264,12.46148441,8.346152667,8.351599057,11.40493725,10.89945808,13.03951852,15.97049836,9.232406025,12.27723391,10.43458425,18.59679185,19.06493177,8.864412422,11.53751988,20.23543733,9.13506809,7.747357626,6.247313557,12.06055597,8.564476429,12.33556044,12.91336366,11.22677413,11.94458293,12.43572532,21.75858817,9.92841643,15.47502426,9.654342604
-42.17230609,-42.2023306,-42.21153074,-42.1542753,-42.21178015,-42.19236402,-42.13090327,-42.16750239,-42.21797456,-42.2020382,-35.36775802,-42.16236825,-42.16251179,-23.09843667,-42.19221339,-42.15429934,-42.15435586,-42.1881259,-42.20951002,-42.20246622,-42.18545885,-42.18553221,-42.21159241,-42.21150762,-42.19210205,43.20201436,43.20238046,43.16620925,43.20255779,43.20237954,43.20185837,42.29428035,41.9406255,43.20214297,43.20219805,39.06572472,43.20246402,43.21093339,43.24515648,43.20230596,43.20187204,43.20237358,43.20229999,43.20215771,43.20226632,43.20235781,18.46426225,43.20239609,43.16717273,43.20261919
17.0095043,13.10159639,10.69889486,20.93198399,10.40725057,15.16748285,23.658743,18.04795251,9.060149955,12.4462279,25.85529019,19.56699799,19.24103736,28.30991263,14.57086245,20.35727574,20.51642906,15.51734215,11.64149481,13.14182145,15.74238492,15.8454148,10.61765273,10.62467457,14.50214443,13.8423473,16.56270603,20.2722341,11.7251693,15.59322741,13.25205381,23.65878061,24.11948529,11.25758593,14.65305576,25.72614274,11.60133305,9.841123796,7.941546282,15.31765323,10.87668972,15.66755964,16.40222279,14.25800927,15.1702025,15.79531161,28.30995614,12.60927208,19.64321175,12.26100812
-44.52645666,-44.52670491,-44.52622782,-44.52498577,-44.52630481,-44.526451,-44.43456533,-44.52644799,-44.52631756,-44.52659735,-37.22821835,-44.52648057,-44.52643404,-24.50913676,-44.52632455,-44.52497262,-44.52498118,-44.52615405,-44.5263603,-44.52666921,-44.5262223,-44.52625019,-44.52626599,-44.52628643,-44.52630201,45.6203591,45.62068619,45.62037649,45.62034965,45.62054835,45.62030882,44.47116502,44.01840423,45.62015458,45.62039037,41.04279741,45.62030433,45.62076835,45.62038617,45.62057093,45.62006161,45.62052176,45.62063467,45.62052184,45.62052165,45.62055427,19.60769339,45.62065007,45.62043393,45.62058095
17.95338846,13.81734839,11.28128352,22.10579797,10.97362636,16.00002281,24.94838348,19.05174093,9.552052279,13.1264169,27.21702099,20.65842541,20.313848,30.06192886,15.3704873,21.49766235,21.66630773,16.37120573,12.27576532,13.85987444,16.61032682,16.71955089,11.19551085,11.20300113,15.29783078,14.61127795,17.48517336,21.42030113,12.37703011,16.46027656,13.98855399,24.87322856,25.31237217,11.88347083,15.46721363,27.02758444,12.24618915,10.38602285,8.374874081,16.16901469,11.48152777,16.53896974,17.31547083,15.04986281,16.01320696,16.67431825,30.09129739,13.30988427,20.75453772,12.94232329
-50.97744895,-50.9771701,-50.97738646,-50.97551391,-50.97757824,-50.977502,-50.64443755,-50.97727112,-50.97744713,-50.97721539,-42.53078752,-50.97716254,-50.97716357,-28.57888803,-50.97761897,-50.97553779,-50.97553096,-50.97762406,-50.97746329,-50.97719057,-50.97739292,-50.97736012,-50.9774821,-50.97746444,-50.97760243,52.22975434,52.2296325,52.22929196,52.23015042,52.2295895,52.22985801,50.4687166,49.82966468,52.22998597,52.22954444,46.60580272,52.23008275,52.22991311,52.22979669,52.2295667,52.22989831,52.22960479,52.22960587,52.22971815,52.22953722,52.22963077,22.99360701,52.22996571,52.22934313,52.23004827
20.54500126,15.81000594,12.90847215,25.30058171,12.55628845,18.30765376,28.42939102,21.80196216,10.92997667,15.01957187,31.0910204,23.64122883,23.24644623,35.05127558,17.58727416,24.60329402,24.79689917,18.73286921,14.04628378,15.85878668,19.00713661,19.13260256,12.810191,12.81883959,17.5039851,16.71881614,20.00936944,24.51454294,14.16246354,18.83537892,16.00644877,28.2216083,28.65007499,13.59764436,17.6984714,30.68839103,14.01260857,11.88413645,9.582962165,18.50176924,13.13780686,18.92563399,19.81493701,17.22056647,18.32334199,19.0809548,35.28500792,15.22978383,23.75210142,14.80913588
-57.84021094,-57.841669,-57.84175326,-57.83762316,-57.84160023,-57.84161935,-57.20573771,-57.83973289,-57.84143484,-57.84150968,-48.24805195,-57.83927229,-57.83924068,-32.89448242,-57.8417047,-57.83766822,-57.83765709,-57.84181432,-57.84184245,-57.84163634,-57.84157563,-57.8415694,-57.84167213,-57.84166449,-57.84169527,59.2352768,59.23541267,59.23287857,59.2352515,59.23533716,59.23526591,56.88215477,56.09901182,59.23534266,59.23529406,52.60600135,59.2353229,59.23572206,59.23518368,59.23537656,59.23528762,59.23530908,59.23544289,59.23541645,59.23538051,59.23529327,26.59184513,59.23556845,59.23284033,59.2354565
